SquareFootage,Bedrooms,Bathrooms,Price
902,2,2,400811
965,3,2,187104
1710,4,1,495374
1606,2,2,224650
939,4,1,297923
1793,2,3,110750
764,4,3,208487
950,3,3,392408
1660,4,3,303054
2403,5,1,371785
1417,2,2,126901
1585,5,2,326921
2156,1,1,305705
2167,3,2,456362
820,5,2,209804
1227,4,2,303760
1067,2,2,240457
1052,4,2,243501
820,3,1,416103
1088,2,2,441077
623,4,3,328863
2193,1,3,213098
843,4,3,449593
1520,5,2,315512
909,4,1,442502
1746,5,1,201763
948,4,2,471745
1547,3,3,421028
2296,5,2,473445
2252,5,2,300477
2393,5,2,466313
2095,1,1,320026
1445,2,3,277141
1131,2,2,329891
505,4,3,438285
1535,1,2,378435
514,3,3,454343
1970,3,3,191132
2189,2,2,389853
1941,2,3,352835
1760,5,3,400712
1424,5,2,126807
609,4,3,424574
1151,5,3,488623
892,1,2,103413
1146,5,1,447069
692,5,1,145207
1102,5,1,123830
1707,4,3,300347
914,5,3,152182
885,1,2,293673
1372,3,3,349988
1699,4,2,238027
2487,2,2,400126
1810,3,2,124883
2443,3,1,367905
1630,2,2,246837
1872,3,3,415190
1499,1,1,250328
1973,3,1,199604
599,5,3,320444
1892,2,3,310273
665,3,3,385140
2448,1,2,305694
1421,5,1,272295
2250,1,3,146538
893,3,3,319040
1961,3,2,400711
662,1,1,392407
708,2,1,483845
945,3,2,206088
2467,4,3,238449
1602,5,1,361741
1186,5,1,426633
770,2,1,357313
1941,2,2,442654
1034,2,2,241480
590,4,2,495964
1773,2,2,286429
2327,4,2,451810
1018,5,1,456251
2243,1,3,356550
1545,1,2,236826
811,5,3,128521
1257,4,2,377847
1467,3,3,288599
995,2,3,118787
2276,1,3,496353
2105,3,3,337741
2040,4,2,233708
1067,5,1,203400
1299,4,3,203013
2480,4,2,453960
1570,5,3,161225
1714,2,1,442851
876,3,1,273789
2221,2,3,359283
669,1,3,341572
667,1,3,448669
2005,4,3,208447
2455,4,2,130830
992,2,2,348016
856,1,2,225702
1776,5,2,200533
898,2,1,104710
2134,2,3,321319
1427,1,2,498077
751,4,2,390282
1638,2,1,299430
871,2,2,381249
1580,2,3,269568
1903,2,3,435543
1074,3,1,456052
1232,1,3,187514
2468,4,2,136716
1606,3,3,179689
964,1,3,223469
1901,4,2,116219
566,3,3,211009
1154,4,3,105865
2406,1,1,489668
979,3,1,466336
2055,5,3,254380
1507,2,1,128689
931,2,3,107346
906,4,3,454919
572,5,1,418802
775,3,3,179467
2039,4,3,125131
1133,5,1,332644
2285,4,3,169226
1254,3,1,358697
878,4,2,424378
965,3,2,396329
1689,1,1,498376
1544,4,2,413134
1238,1,3,382219
1774,4,2,428628
638,5,2,465466
2200,4,3,435156
2038,5,2,149668
1280,1,2,300341
1985,2,3,175394
698,2,3,391496
2213,3,2,471600
2078,5,2,405035
2212,1,1,158962
972,5,3,303550
591,4,1,298849
1269,5,2,491464
1460,4,1,239295
1714,1,2,213219
2176,4,3,141083
1011,1,1,416182
1750,5,2,208903
1125,4,2,341489
1827,3,2,161167
2096,5,1,168404
523,5,3,112920
715,2,2,203999
711,4,3,108038
695,2,2,185664
996,4,2,307161
1515,5,1,406160
600,3,2,448574
1060,3,1,376497
1701,3,3,284671
1219,5,1,492774
2234,2,2,491363
1795,1,1,329223
2474,2,1,176788
1540,3,3,305593
1771,2,2,469339
2043,2,3,473328
1094,2,2,498921
2487,4,3,490519
1771,2,2,389670
2353,1,2,275980
2019,2,2,436733
2077,5,2,320250
1271,2,3,213464
531,1,1,398122
1033,4,3,309342
1158,5,2,264164
1205,3,1,471868
1111,1,2,345002
1511,2,3,253179
697,4,3,463417
1649,5,2,139015
1117,3,1,257667
1098,4,2,240737
2109,4,1,403041
2469,2,1,235075
2315,1,1,423013
1445,3,3,459060
679,1,2,472361
1611,2,2,378800
1453,5,2,231881
1007,3,3,496906
797,2,2,379891
1419,2,2,330897
610,4,2,185742
1788,4,2,318726
632,5,1,472234
996,5,2,159795
1384,5,1,419719
2241,5,2,110220
1624,4,1,476089
2299,4,2,355974
1569,1,2,420417
1565,4,2,497653
765,1,2,251623
643,1,3,352999
1827,2,3,254210
2037,2,1,237216
1148,3,3,232535
1935,5,3,187940
767,2,2,366210
2108,2,1,255732
2480,2,2,455382
1108,5,2,173704
2483,3,1,448433
628,1,2,263482
812,1,3,236124
2124,3,2,157461
2004,3,3,133778
2111,5,3,429224
954,1,3,234794
1227,3,2,366827
1405,2,1,343592
910,1,3,166741
1682,2,1,409334
1740,5,1,240577
2352,4,2,172468
1928,4,2,429863
1439,4,3,259323
2464,4,3,370823
1927,4,3,401673
2143,4,3,498807
2339,3,1,470475
1390,2,2,375925
1450,4,2,476891
1073,2,1,335828
1008,5,1,284741
1976,2,3,437077
2112,3,2,256154
1276,4,2,341740
2330,1,2,179970
1006,4,3,211449
1860,2,2,344589
1624,3,3,253942
1203,3,1,310187
1942,4,2,127176
983,3,1,463592
2027,2,1,291490
1372,3,2,162958
1708,4,1,230762
1118,3,3,172330
1565,5,1,369829
2228,1,1,300180
2409,3,1,117775
527,3,2,178609
939,1,2,142406
704,5,3,315155
1617,1,1,493079
910,4,1,451263
567,4,3,348910
983,1,3,240774
1132,2,3,160202
1460,5,2,303086
741,5,3,131357
882,1,1,232872
649,3,1,393650
2198,3,3,227396
987,4,2,399297
1989,5,3,448624
1245,3,2,113912
743,3,3,127866
1265,5,3,403356
607,2,1,439362
1446,4,2,242184
2076,2,2,349127
2413,5,2,353183
2224,1,2,373649
951,3,2,383472
1873,1,1,443184
963,1,2,445184
627,2,1,263747
693,1,3,431310
1712,5,2,373875
641,1,3,208079
949,5,1,186155
1053,4,1,321429
1889,4,2,410082
2262,5,2,415875
1062,3,3,188005
687,1,1,347850
596,4,2,446897
2087,2,1,395988
659,2,3,262229
1385,3,3,349291
936,4,1,255627
2081,5,1,156140
892,2,1,117245
921,2,1,256589
2083,2,1,202575
2443,5,3,443869
2360,3,2,451859
1593,1,1,340811
650,1,2,318247
1815,4,1,477810
522,1,2,471793
1849,4,2,472464
779,1,1,190762
2272,4,2,496367
2402,2,2,107543
1814,5,2,324236
1318,5,3,370427
1001,1,3,442160
1373,4,2,199686
1896,2,1,267999
2280,5,2,370593
1921,1,3,273190
1279,1,2,363203
1810,3,1,427892
682,5,2,149282
2162,3,1,340732
1004,4,2,409255
1311,1,3,259136
2237,4,1,417774
2433,2,2,201482
2065,2,2,375707
1901,5,1,136529
2468,4,2,144895
1882,2,3,226938
1745,3,1,354033
931,5,3,499071
2167,1,2,213584
1843,3,2,331876
1636,1,3,494006
589,2,2,192442
2478,5,3,251940
2012,5,1,297789
2205,2,3,323040
2121,1,2,153622
764,2,2,313795
1760,5,3,443518
1555,4,3,190539
694,3,1,106977
2073,3,2,256330
1945,4,3,256076
797,1,3,399759
943,3,3,116068
1801,1,1,287280
587,3,3,423209
1769,5,2,104057
1323,3,3,233430
1400,5,3,403487
1735,1,1,323734
1228,1,3,332360
2134,4,1,446631
1728,2,3,143204
1190,5,3,446315
2150,2,2,296688
1247,3,2,127614
548,2,1,292028
1721,1,3,320413
2453,1,2,463886
2299,2,1,149670
1059,5,3,318426
1322,2,1,176278
1612,1,1,473223
651,3,2,183234
812,2,3,425194
974,5,1,432344
1355,2,3,469950
2054,1,1,129618
2373,3,2,450433
2088,5,3,147186
1297,1,3,320847
2330,2,1,470221
1078,3,3,408894
1334,1,2,215893
560,3,3,317748
2135,3,1,367621
1737,5,3,148807
2226,4,2,468100
1902,3,3,234068
1205,1,3,109896
1848,5,1,245868
1440,1,1,219203
1552,2,3,119776
2050,4,1,306310
2288,2,3,426135
2193,4,1,433368
620,4,2,119655
1466,2,1,217181
825,5,1,196486
876,3,3,309693
728,3,2,284778
1276,2,1,425181
2174,3,2,387919
1609,4,2,100045
1911,2,3,319557
925,4,2,404785
777,2,3,320981
2017,3,3,308910
1974,1,2,394395
1322,2,2,116459
527,2,1,282400
920,5,3,414040
741,1,2,183649
2018,3,3,313358
1033,4,3,400164
1258,1,2,323017
1280,5,1,435513
1300,4,2,414810
1818,1,2,450882
2237,2,3,185681
2160,1,3,374514
1784,4,3,485236
2024,2,3,202123
1983,2,3,132798
699,3,2,374511
1078,5,2,366467
1725,1,3,480218
1422,1,3,214922
2413,4,2,164476
829,5,2,411158
795,4,2,421433
616,5,3,212395
1825,4,1,258931
1423,3,3,271739
2196,2,3,255075
1500,4,2,355664
1473,3,2,440345
1578,4,3,100543
1285,4,3,383876
1839,5,3,225483
557,4,2,433287
739,4,3,251409
783,3,2,149712
2174,2,2,268289
816,5,3,358064
2004,2,1,122541
1087,1,2,249437
2206,4,3,472244
723,5,1,460098
942,2,3,320624
1720,5,3,140797
1298,1,2,415092
2062,2,2,225825
991,3,3,337252
2182,3,1,158006
1716,4,2,106791
1175,2,3,213540
1715,2,3,252016
2013,2,1,364587
1562,5,3,314504
1803,1,3,442239
1494,2,2,425662
1994,3,1,491564
663,1,3,380664
1053,1,2,464087
2320,5,3,369296
2008,3,1,369442
2140,5,1,375828
657,4,3,299637
1599,1,1,247687
668,4,3,294500
1678,2,1,447159
997,2,1,262855
2356,5,2,301851
1028,4,3,151318
1057,5,2,283252
1338,3,1,184120
1749,4,2,107943
1728,1,2,374925
1876,2,3,384328
1218,2,3,442511
1738,3,3,212797
650,4,2,222740
1940,5,2,362995
2106,1,2,221328
2091,3,2,482047
1938,5,3,389673
1386,3,2,258400
829,1,2,187028
1465,1,1,103488
2168,1,3,292825
1051,2,1,437681
2105,3,3,346166
2190,4,2,235570
1406,2,2,127878
726,1,2,337975
1066,2,1,275178
1971,4,3,188725
1941,1,3,481795
1208,2,2,179645
1371,3,3,121570
1085,2,1,487663
689,5,1,160816
944,4,3,481117
1858,3,1,385979
1143,5,1,327928
530,4,1,227379
1637,3,3,270668
1483,1,2,139552
1763,5,1,437383
2414,1,1,106440
848,4,1,410980
607,3,3,370048
2000,4,3,470408
1120,1,1,456076
629,5,1,382808
1885,2,3,156500
1038,5,2,226983
1912,4,3,317133
652,4,3,184254
1579,1,3,188106
2211,1,3,222830
996,3,2,308016
1455,5,1,130611
1054,3,1,149828
1689,1,1,408197
2386,3,1,219560
2497,5,2,338416
1618,1,2,170901
964,4,3,225332
2195,4,3,232024
1421,4,3,310141
931,3,3,154857
767,1,1,307578
2047,1,3,311088
1912,1,2,214388
797,1,2,100380
818,2,2,462725
2471,2,3,477874
1628,2,1,302225
727,1,3,287462
1451,4,3,188773
1794,1,3,440365
1937,1,2,418095
2080,4,2,182865
1723,2,2,414430
2031,4,2,300369
564,3,3,177707
641,3,3,411599
1687,2,1,310732
924,2,2,150749
2488,5,3,174392
2432,2,2,374815
2413,1,3,203418
1326,1,2,178269
1647,4,1,145930
2469,5,2,179400
1762,4,3,241115
2389,3,2,143544
1414,3,3,135478
619,2,3,459164
1887,4,2,359695
711,4,2,273118
674,2,3,115433
2041,5,2,373446
2095,5,2,470399
1502,2,2,106912
1862,5,1,437367
1593,5,1,274711
561,2,3,130851
906,4,3,145753
1733,3,1,197801
1309,1,1,219699
1251,2,1,451705
705,2,2,288718
1827,1,3,158336
1540,4,2,172574
1169,2,1,483481
790,4,1,422738
2421,2,3,145003
2028,2,3,333465
621,1,1,337337
1334,4,2,316737
2340,5,1,494456
827,1,3,287861
1516,2,1,180355
2402,1,3,238826
2202,5,3,349259
921,3,1,336216
617,5,3,236705
1479,5,2,295713
1414,2,2,430912
1506,3,2,343059
655,3,3,241612
2284,2,3,203214
1532,1,1,474334
2204,3,2,204118
2159,2,2,267799
2323,2,1,261336
2481,1,3,320822
938,3,2,119406
2395,5,3,423226
1131,3,1,466742
2142,4,1,440051
703,3,3,301850
703,2,3,327367
605,2,2,303889
1383,5,1,410817
546,2,3,206012
634,3,3,459999
2239,5,3,246646
636,2,1,379685
502,1,1,362452
2467,5,2,337513
1623,5,2,405859
848,2,2,373106
673,4,1,261729
2424,3,1,349141
1588,4,3,312428
2186,5,3,458048
782,4,2,466933
1621,5,1,486848
1816,1,2,173692
1154,3,1,278665
1198,4,3,200062
1924,1,2,454307
1536,3,1,359814
2494,3,1,104260
2185,3,2,337234
2453,4,3,332800
1136,2,1,241662
554,4,2,440484
1562,1,3,329006
1564,5,3,336051
1436,5,1,327957
1540,2,1,381766
1479,1,2,360139
1150,2,1,139814
1278,3,3,482146
1143,2,2,401898
1583,5,3,431974
1103,5,1,388924
721,2,2,186489
2189,3,1,231149
749,2,3,447931
588,2,2,107696
989,5,1,299783
582,5,3,259552
1268,4,2,363541
896,3,1,477791
1683,4,2,465367
584,1,3,256585
1449,1,3,252282
1628,2,2,202237
2252,1,1,495015
1067,2,2,355740
1016,1,3,190820
775,5,1,386504
505,3,1,316902
1746,1,1,140808
752,5,2,188607
1785,5,2,253566
2471,5,1,330529
1489,4,3,149373
840,5,3,378864
2126,3,3,420877
1538,4,1,396651
1240,2,2,442208
1608,3,1,107137
2387,2,3,366918
1730,5,2,403279
2298,1,1,460079
1727,4,3,164825
1720,4,2,122023
1883,5,2,469387
1076,4,3,368866
1329,2,3,104902
977,3,2,142692
627,1,3,459985
1784,3,1,432690
1425,3,2,396116
2111,3,1,132226
1271,1,2,491308
752,3,2,258991
1897,5,2,230348
1436,4,2,133420
1409,3,1,220936
2282,3,2,182884
1750,3,2,373297
947,3,1,224027
900,2,1,333023
2422,1,2,140075
2372,3,2,104599
1698,3,3,305006
1491,4,1,152437
521,1,3,313556
1200,4,1,184686
1507,1,3,248258
1588,5,2,222381
1635,4,2,408971
980,4,1,467623
2121,4,3,157932
2031,2,2,276139
1681,5,2,127163
1566,2,1,151763
952,5,3,255870
2434,4,3,435840
2433,2,2,335010
695,5,2,458505
738,1,2,245213
736,4,3,158054
1262,4,1,315200
515,1,3,430803
1696,5,1,175932
2085,1,2,323026
1401,3,3,438351
1830,4,1,475810
653,3,2,162106
1619,5,2,318125
1395,4,3,146446
1290,4,1,338033
1025,5,1,484269
1272,4,3,170400
1030,2,1,483834
1795,5,1,172402
1848,3,2,123476
1087,3,2,328149
1463,1,1,487093
1330,1,1,248081
546,5,1,471834
1765,1,1,161833
1365,2,2,374191
1043,3,3,189368
658,2,1,387255
2079,5,1,446962
820,5,2,433254
2032,3,1,190858
1559,4,1,494105
2249,3,3,174173
1357,5,1,448235
585,2,3,439503
1177,3,2,336195
1604,3,2,416881
2438,3,2,193201
913,4,2,371334
2260,2,2,109008
1267,2,3,202976
2174,5,2,474366
2050,5,2,248028
2011,5,1,316548
1115,3,1,261637
582,2,1,434582
2104,3,2,472687
1281,4,3,333811
1624,4,1,210784
1112,5,2,120502
1453,1,2,316780
1989,5,1,144622
1033,2,2,144228
990,4,3,347872
1920,5,1,177653
687,5,3,352531
2065,3,3,458581
1482,4,3,388277
1244,5,1,279421
675,2,3,485132
508,3,3,386252
1498,4,2,358200
1362,3,2,448388
823,1,1,341714
1306,2,2,129760
906,4,1,420078
587,2,1,393127
647,1,1,416812
994,5,2,309570
2458,5,3,342421
808,2,1,394662
1162,5,1,310382
583,4,2,252547
1992,5,3,320223
851,2,2,110011
1415,5,2,399194
757,5,2,402252
637,3,3,312250
2368,5,3,426008
2269,2,2,380760
837,1,1,363038
2111,4,1,495092
1744,4,1,145760
1887,3,2,131386
983,4,3,369063
1952,3,2,327863
2072,4,3,476816
1903,2,3,108929
2013,3,3,496920
1925,3,3,289451
857,5,1,414720
1946,1,1,167119
1613,4,1,184778
2240,2,3,459898
518,2,3,338710
1239,4,1,164676
1886,2,3,478448
2335,2,1,279576
2488,4,1,119009
905,1,3,333504
1256,1,2,421598
2136,1,2,497622
2093,3,1,477404
2147,3,1,375939
2098,2,1,393770
584,3,2,324220
669,4,3,376489
896,3,1,126874
754,4,2,315904
1581,4,2,273445
1227,5,1,482852
2262,1,2,266654
1120,3,1,303709
918,5,2,142193
1829,1,2,153701
633,2,2,364331
905,3,2,318604
732,1,3,137612
583,4,2,464697
1258,1,2,405412
500,3,2,379942
1069,1,1,271631
1528,4,1,139230
718,2,1,367096
1419,5,2,202330
1842,5,1,460536
2416,5,1,168269
1359,5,2,252558
2349,2,1,476737
1200,1,3,449260
911,2,2,245192
2439,4,3,157386
1488,5,1,497954
1921,1,2,366254
1274,5,2,258487
1281,2,3,485369
686,5,2,434370
529,2,2,402084
1386,4,1,372461
2015,5,1,406106
516,2,3,137292
2331,1,1,489103
697,3,3,347495
1673,1,3,277838
2455,3,1,211304
1328,5,3,370622
1627,5,1,272484
2434,4,1,248123
1532,3,3,354566
639,5,3,293555
999,1,1,471607
2341,3,2,183769
1362,2,1,361218
1951,1,3,494747
625,1,1,231209
1961,1,3,271458
1203,5,3,492952
1878,1,1,408111
994,5,1,382303
2283,3,1,209560
619,3,3,328581
751,4,3,236308
1116,3,2,204277
1606,2,1,340369
895,5,2,441317
1506,3,3,312682
1087,2,3,244131
2073,2,3,194836
676,4,2,114841
2442,3,3,493439
853,1,3,476433
2043,5,3,310907
1659,4,1,497308
1902,5,3,420663
1737,1,2,143236
1622,3,3,329851
2467,4,1,372604
521,5,2,234092
828,5,2,210022
1379,4,2,137259
844,5,3,215767
765,3,1,166480
2246,3,3,167491
2159,4,2,370564
820,4,1,273949
566,5,3,321023
2381,5,1,122352
2242,1,2,363499
599,5,3,380765
738,5,2,293053
2134,5,3,492892
1558,4,3,376612
1817,3,3,141138
1347,3,1,107966
1986,4,3,388407
1359,1,1,203683
812,5,1,447576
1926,2,3,462309
2475,4,3,251952
2412,4,2,318351
1549,1,3,317141
2059,1,2,344963
1974,4,3,238008
1408,5,1,498943
2450,3,3,375642
2158,5,1,297631
1601,3,2,153277
1201,2,1,390560
2317,5,2,389020
1538,1,2,297119
1305,1,3,318567
1848,5,2,231925
1097,2,2,276359
529,5,2,464779
721,3,3,179611
1187,5,1,237998
1524,1,1,479773
2095,5,3,458676
1437,2,2,370014
2403,2,1,464951
794,4,1,293616
641,5,1,487213
1509,5,2,399787
1339,4,1,410497
1971,5,1,201626
1190,4,3,384122
845,4,1,195186
1510,5,3,307959
1332,3,2,198055
2263,5,2,257686
1355,1,2,135960
1473,3,1,432420
2395,5,3,488314
2474,1,1,248661
2253,4,1,212682
2351,2,3,495994
2320,3,3,246849
1662,1,1,248231
1663,3,2,409252
1641,2,3,365019
1539,2,3,302317
1584,3,1,374548
1265,2,2,447913
765,3,2,417089
1955,1,3,269404
1710,2,3,453363
625,4,3,272810
2478,1,1,248998
741,3,1,380993
1552,5,3,389320
846,3,3,152532
799,2,2,242819
2397,4,1,296244
970,1,1,334954
1072,5,2,455999
2122,3,1,432260
806,5,3,448299
1784,3,2,111718
667,3,3,346634
1065,3,3,213603
1157,2,1,374087
1889,1,2,114662
863,3,3,276804
1963,3,2,148334
2467,2,2,407959
1635,1,1,115692
804,4,1,393777
503,3,3,363408
2056,4,3,231668
804,5,3,156535
1684,1,3,123590
1124,5,1,405565
710,1,1,403504
925,2,2,455986
1059,2,3,301831
1529,3,1,199858
1435,4,3,207325
2132,4,1,422631
1589,1,3,156559
1905,4,2,386002
2100,3,2,105245
1584,3,1,229318
2423,2,3,491282
1127,4,2,103004
678,5,3,127677
2455,1,3,239355
1555,4,1,288173
804,1,2,392002
762,1,1,296245
1205,1,3,405124
949,4,2,455359
2496,3,2,258096
1480,5,3,262560
2050,4,1,182549
1807,5,1,258982
1021,3,2,429497
1401,1,1,286265
2134,1,3,254170
1019,3,2,395331
1280,3,3,368424
2178,4,2,363238
2376,1,2,428654
2094,3,3,236137
1820,1,2,240897
1084,5,1,388623
2092,3,3,455567
1214,5,2,182266
1864,1,1,441743
1332,2,3,292055
1602,5,3,179139
1078,1,2,323918
2096,1,2,169085
2310,3,1,350892
750,5,3,329047
762,2,1,235710
611,2,2,480976
1343,1,3,133588
674,5,2,383985
2496,1,1,210809
611,4,3,288031
1825,1,1,319131
2148,5,2,304312
2377,1,3,467634
2356,5,1,383744
638,5,3,267056
1118,1,2,127668
1260,2,3,130796
1023,3,3,303042
2458,2,1,329747
1718,5,2,341685
1332,3,2,226610
1943,5,2,112671
1365,4,1,243716
827,2,3,129257
1883,1,3,341373
2085,1,1,260085
828,4,1,316771
984,4,2,363349
715,3,2,129643
1931,1,3,459378
666,1,2,429179
913,5,1,191748
1941,4,1,281253
2463,1,3,200586
2439,1,3,341017
2033,4,3,463052
1732,5,1,164283
1403,1,1,291137
579,4,3,416940
1016,1,1,362584
2425,5,3,133930
2472,4,3,403210
546,2,3,388718
998,4,2,176826
2149,1,2,265822
2252,2,1,347354
1706,3,1,410623
1423,1,3,172686
1910,3,2,282419
1418,3,1,301781
523,3,2,116713
2491,2,3,256571
2115,4,1,115999
769,4,1,228097
1746,1,3,383709
675,4,2,235301
1393,1,3,414055
2048,1,3,233109
1223,5,3,277558
1834,2,2,386052
565,2,1,238465
2083,5,1,380588
590,4,3,396754
1972,1,1,257643
851,3,1,212758
2124,3,2,151646
1819,5,1,131310
1117,1,2,124116
1246,5,1,154308
2007,2,3,333391
2233,4,2,160597
969,4,2,427177
2314,5,1,427099
1958,3,1,349446
1753,2,3,478460
1014,4,2,453081
2248,2,3,175336
1319,3,1,284755
1963,5,3,137749
1799,5,3,284612
1496,4,1,192181
2096,2,1,238697
825,4,3,358129
1640,4,3,417688
1495,1,1,460371
664,5,2,148370
1665,5,3,395014
968,2,3,289673
2419,1,2,447423
1095,2,3,131834
571,5,3,464683
999,5,3,367379
1661,5,2,333717
1385,1,2,270606
1869,4,1,187190
1372,2,2,468187
1598,3,1,273450
721,5,1,176854
1924,2,1,339866
1701,1,3,213581
2412,3,1,323609
1224,2,1,145819
2208,2,1,211593
1818,1,3,263329
1182,3,3,147270
806,4,2,490717
1990,5,2,461056
1183,1,3,214919
603,1,2,381274
1491,3,2,280371
2076,5,3,248385
1737,4,3,228640
661,2,3,459520
1233,3,2,144184
1436,3,1,119471
1788,4,1,199708
709,4,3,449702
1799,4,2,153829
1253,3,3,235433
2092,5,2,275811
2211,1,3,353279
1992,5,1,278183
1280,2,2,335937
2169,1,3,295565
2410,5,3,264920
717,2,2,180201
2095,5,2,107682
1377,3,2,125360
544,2,3,214242
1853,3,3,154927
1671,5,3,382486
1537,5,2,447544
1011,5,2,333138
678,3,2,230416
1706,1,3,404297
1084,3,1,320018
1123,4,2,491149
693,2,2,456368
947,4,3,174572
2448,2,1,429587
1645,1,1,300384
2341,1,1,373338
1218,3,3,223853
1661,5,2,223430
1808,1,2,394481
1672,1,3,223575
533,2,3,126739
2225,4,3,168803
1278,3,2,341280
1563,1,2,366817
1957,5,3,152146
1481,1,2,405535
1003,4,3,381994
994,2,1,151954
1746,2,1,196908
1009,5,2,364979
2400,2,1,466387
1026,2,2,390036
1916,1,1,388106
583,2,2,476803
2348,1,1,141785
2009,4,1,329772
1175,4,3,192189
1763,2,1,336138
529,2,2,371161
1142,3,3,122274
946,2,3,488586
1453,3,1,442894
1116,4,2,240771
1224,4,1,150675
1879,5,2,461008
1531,3,1,159118
2410,2,1,179083
1387,5,2,316274
1996,2,3,307891
2234,1,1,382485
1453,2,1,319570
1660,4,1,111780
822,3,1,367141
1562,4,1,132263
1011,2,3,244177
2420,3,1,112858
1621,3,2,366613
1590,4,3,288268
1384,1,2,169670
2155,1,1,170219
2042,5,3,378521
1969,5,3,127210
2130,3,2,262835
2464,3,2,356206
686,4,1,136261
1624,4,2,118790
1622,3,1,208942
934,5,1,474748
1847,1,3,496208
1630,4,3,485047
1133,3,3,264141
1184,2,1,136877
2048,1,1,396261
1751,5,1,258400
1869,2,2,129754
1584,3,2,344120
2266,4,3,111936
1571,5,1,117956
545,2,3,439617
2436,4,3,435535
1615,1,1,247898
2466,2,2,158408
1725,2,3,465641
580,5,1,336368
1669,3,1,357718
1126,1,2,324507
624,4,2,149577
765,3,1,471263
2106,1,3,335581
1941,3,2,104994
1881,2,3,418613
2098,3,2,457786
1827,4,1,256435
1473,3,3,343737
904,5,2,400581
526,1,3,117782
2069,2,1,123017
2152,4,1,114682
2191,4,2,406593
954,3,1,360403
1895,2,1,419413
1239,2,3,303850
1664,4,2,299913
1433,5,2,398257
2123,3,3,155135
564,2,3,394814
809,5,3,185906
1148,4,2,385035
648,4,2,201292
561,3,1,276859
1183,3,3,322592
766,1,3,201268
1488,4,3,380057
1189,4,2,173155
1363,1,3,179139
1694,2,3,266748
631,2,3,379028
577,4,1,108468
745,1,3,224288
1725,1,2,128314
2269,5,1,229215
750,1,2,436589
776,4,2,262768
2253,3,2,308178
1458,5,1,316600
2242,3,3,190065
871,4,3,241385
1862,2,1,206026
1664,1,1,100170
691,5,2,351000
2384,3,2,445367
1104,1,1,256163
1281,2,2,137261
1155,3,1,226473
2277,4,2,472066
1201,5,1,261883
840,5,3,326611
2076,3,1,311560
1743,2,3,198444
2484,3,3,272900
1362,4,1,362598
1333,2,2,147366
1317,5,1,232965
556,3,1,482674
1564,1,1,282807
1484,2,2,334644
512,1,2,484370
1426,1,2,172102
2045,3,2,133597
2211,4,3,133816
1749,1,3,286993
1092,1,3,368724
1966,3,3,173815
2019,5,1,185933
1025,5,3,181248
634,2,1,392660
1552,2,2,394940
1904,1,3,426242
1815,5,1,478920
2486,5,2,176508
2286,2,2,397404
992,1,2,482714
1505,3,2,355588
1746,5,3,476478
682,3,2,176714
1554,3,1,277534
1289,3,3,323825
1739,4,2,187820
1046,3,3,329761
1044,5,2,473353
1284,3,1,126831
1760,5,3,164373
1861,3,2,466353
2152,1,2,270022
1187,1,1,154113
1863,3,1,203752
1169,1,3,147801
1571,4,1,109429
1638,4,2,308967
1320,3,1,108400
1854,3,2,360324
2253,1,3,134359
2293,3,3,322025
1283,5,3,181348
944,4,3,270760
1243,2,2,368010
831,3,1,138284
637,2,1,431489
1110,5,1,384025
1210,1,2,109885
714,4,2,130618
1408,3,2,188519
2495,5,3,299457
553,3,3,288293
571,4,2,244599
1587,3,3,486750
981,4,1,302446
2305,4,3,392784
1867,4,3,471965
1323,2,1,102016
1782,3,1,337432
1893,1,1,363201
2107,3,2,202562
2254,1,3,301779
1242,2,3,362321
2160,1,3,206615
604,4,3,368897
1127,5,2,201953
1327,3,1,373856
1490,4,2,476279
2281,3,2,417120
759,2,2,275043
1420,3,2,106916
1083,4,3,494014
1415,2,3,409552
809,4,2,240805
1567,1,2,280429
1414,5,1,380077
1036,2,2,350572
2081,3,2,289789
1518,4,3,155805
857,4,2,104253
2099,2,3,229408
1255,2,1,361450
1244,5,2,470499
526,4,1,107748
651,2,2,324351
2227,5,3,227040
767,4,1,174835
1379,4,1,185775
2396,5,1,381171
924,3,1,360278
1382,2,2,454610
1743,2,1,367822
622,2,2,431617
539,5,3,401400
2105,1,3,311610
679,5,2,429847
1452,2,1,226613
2031,5,2,377908
563,5,3,194357
2336,3,2,430680
1838,4,1,320266
2280,1,1,125110
2066,1,2,273564
1065,3,1,113602
2036,1,1,422127
2103,4,3,492484
1678,1,3,317007
1615,1,1,323082
679,5,1,369313
1052,4,3,405219
1531,3,1,296298
957,4,2,460470
625,2,3,164412
2223,1,3,429928
1871,2,3,162971
2416,1,2,257009
2133,4,3,354147
815,3,1,313262
2033,2,1,489612
945,1,2,138602
1303,4,2,499927
1381,1,1,369326
1203,1,1,269796
1141,1,3,328278
2370,4,1,423265
